Project,Description,Billable,Start Time,End Time,start_timestamp,end_timestamp
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-04-05T02:48:13.000Z,2022-04-05T02:48:32.000Z,1649126893.0,1649126912.0
5e56df607ba4ff284c53a1e5,Using Trello,True,2022-04-05T02:49:15.000Z,2022-04-05T02:50:26.000Z,1649126955.0,1649127026.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-04-05T02:50:50.000Z,2022-04-05T02:51:12.000Z,1649127050.0,1649127072.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-04-05T02:51:41.000Z,2022-04-05T02:53:36.000Z,1649127101.0,1649127216.0
602f4800895dec08c3d638ba,integrated model project,True,2022-04-05T02:54:06.000Z,2022-04-05T02:54:38.000Z,1649127246.0,1649127278.0
5e56e1665b92677285acd781,Time tracking,True,2022-04-05T20:54:55.000Z,2022-04-05T20:56:48.000Z,1649192095.0,1649192208.0
5e56df607ba4ff284c53a1e5,Checking calendar and scheduling,True,2022-04-05T20:56:49.000Z,2022-04-05T20:57:29.000Z,1649192209.0,1649192249.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-04-05T21:11:40.000Z,2022-04-05T21:14:28.000Z,1649193100.0,1649193268.0
602f4800895dec08c3d638ba,integrated model project,True,2022-04-05T21:14:29.000Z,2022-04-05T21:43:11.000Z,1649193269.0,1649194991.0
5e56df607ba4ff284c53a1e5,Checking calendar and scheduling,True,2022-04-05T21:44:26.000Z,2022-04-05T21:46:24.000Z,1649195066.0,1649195184.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-04-05T22:12:22.000Z,2022-04-05T22:14:56.000Z,1649196742.0,1649196896.0
5edfcdb1c236b03119337f95,outdoor growing project,True,2022-04-05T22:14:59.000Z,2022-04-05T22:15:24.000Z,1649196899.0,1649196924.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-04-05T22:15:39.000Z,2022-04-05T22:25:10.000Z,1649196939.0,1649197510.0
5e56e1665b92677285acd781,Time tracking,True,2022-04-05T22:35:01.000Z,2022-04-05T22:40:26.000Z,1649198101.0,1649198426.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-04-05T22:41:59.000Z,2022-04-05T22:44:41.000Z,1649198519.0,1649198681.0
5e56df607ba4ff284c53a1e5,Reading and messaging on Slack,True,2022-04-05T22:47:33.000Z,2022-04-05T22:48:04.000Z,1649198853.0,1649198884.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-04-05T22:58:49.000Z,2022-04-05T23:00:55.000Z,1649199529.0,1649199655.0
5e56e1665b92677285acd781,Time tracking,True,2022-04-05T23:11:34.000Z,2022-04-05T23:12:12.000Z,1649200294.0,1649200332.0
5edfcdb1c236b03119337f95,outdoor growing project,True,2022-04-05T23:12:29.000Z,2022-04-05T23:12:47.000Z,1649200349.0,1649200367.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-04-05T23:23:18.000Z,2022-04-05T23:25:12.000Z,1649200998.0,1649201112.0
5edfcdb1c236b03119337f95,outdoor growing project,True,2022-04-05T23:25:15.000Z,2022-04-05T23:29:31.000Z,1649201115.0,1649201371.0
5e56de580121f031bdc3afac,Uncategorized research for ALLFED,True,2022-04-05T23:29:33.000Z,2022-04-05T23:29:47.000Z,1649201373.0,1649201387.0
5edfcdb1c236b03119337f95,outdoor growing project,True,2022-04-05T23:29:52.000Z,2022-04-05T23:38:45.000Z,1649201392.0,1649201925.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-04-05T23:38:46.000Z,2022-04-05T23:39:36.000Z,1649201926.0,1649201976.0
5edfcdb1c236b03119337f95,outdoor growing project,True,2022-04-05T23:39:38.000Z,2022-04-05T23:39:56.000Z,1649201978.0,1649201996.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-04-05T23:39:59.000Z,2022-04-05T23:42:07.000Z,1649201999.0,1649202127.0
5edfcdb1c236b03119337f95,outdoor growing project,True,2022-04-05T23:42:08.000Z,2022-04-05T23:43:57.000Z,1649202128.0,1649202237.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-04-05T23:43:58.000Z,2022-04-05T23:44:30.000Z,1649202238.0,1649202270.0
5e56df607ba4ff284c53a1e5,Using Trello,True,2022-04-05T23:49:17.000Z,2022-04-05T23:53:36.000Z,1649202557.0,1649202816.0
5e56df607ba4ff284c53a1e5,Checking calendar and scheduling,True,2022-04-05T23:53:46.000Z,2022-04-05T23:54:33.000Z,1649202826.0,1649202873.0
5e56df607ba4ff284c53a1e5,Using Trello,True,2022-04-05T23:54:35.000Z,2022-04-05T23:58:39.000Z,1649202875.0,1649203119.0
5e56de580121f031bdc3afac,Uncategorized research for ALLFED,True,2022-04-05T23:59:11.000Z,2022-04-05T23:59:28.000Z,1649203151.0,1649203168.0
5e56df607ba4ff284c53a1e5,Using Trello,True,2022-04-05T23:59:46.000Z,2022-04-06T00:12:28.000Z,1649203186.0,1649203948.0
5e56df607ba4ff284c53a1e5,Checking calendar and scheduling,True,2022-04-06T00:12:34.000Z,2022-04-06T00:13:11.000Z,1649203954.0,1649203991.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-04-06T00:13:14.000Z,2022-04-06T00:14:56.000Z,1649203994.0,1649204096.0
5edfcdb1c236b03119337f95,outdoor growing project,True,2022-04-06T00:15:57.000Z,2022-04-06T00:16:52.000Z,1649204157.0,1649204212.0
5e56de580121f031bdc3afac,Uncategorized research for ALLFED,True,2022-04-06T00:16:53.000Z,2022-04-06T00:17:30.000Z,1649204213.0,1649204250.0
5e56df607ba4ff284c53a1e5,Using Trello,True,2022-04-06T00:17:39.000Z,2022-04-06T00:22:25.000Z,1649204259.0,1649204545.0
5edfcdb1c236b03119337f95,outdoor growing project,True,2022-04-06T00:22:39.000Z,2022-04-06T00:56:07.000Z,1649204559.0,1649206567.0
5e56de580121f031bdc3afac,Uncategorized research for ALLFED,True,2022-04-06T00:56:28.000Z,2022-04-06T00:57:31.000Z,1649206588.0,1649206651.0
5edfcdb1c236b03119337f95,outdoor growing project,True,2022-04-06T00:57:54.000Z,2022-04-06T00:58:24.000Z,1649206674.0,1649206704.0
5e56de580121f031bdc3afac,Uncategorized research for ALLFED,True,2022-04-06T01:00:00.000Z,2022-04-06T01:00:28.000Z,1649206800.0,1649206828.0
5edfcdb1c236b03119337f95,outdoor growing project,True,2022-04-06T01:00:40.000Z,2022-04-06T01:08:04.000Z,1649206840.0,1649207284.0
5e56de580121f031bdc3afac,Uncategorized research for ALLFED,True,2022-04-06T01:08:12.000Z,2022-04-06T01:09:02.000Z,1649207292.0,1649207342.0
5edfcdb1c236b03119337f95,outdoor growing project,True,2022-04-06T01:33:35.000Z,2022-04-06T01:46:06.000Z,1649208815.0,1649209566.0
5e56de580121f031bdc3afac,Uncategorized research for ALLFED,True,2022-04-06T01:48:25.000Z,2022-04-06T01:48:44.000Z,1649209705.0,1649209724.0
5edfcdb1c236b03119337f95,outdoor growing project,True,2022-04-06T01:48:45.000Z,2022-04-06T01:59:54.000Z,1649209725.0,1649210394.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-04-06T02:00:12.000Z,2022-04-06T02:00:43.000Z,1649210412.0,1649210443.0
5e56e0c35b92677285acd736,recruitment for new hires,True,2022-04-06T02:15:52.000Z,2022-04-06T02:16:07.000Z,1649211352.0,1649211367.0
602f4800895dec08c3d638ba,integrated model project,True,2022-04-06T02:16:30.000Z,2022-04-06T02:19:00.000Z,1649211390.0,1649211540.0
602f4800895dec08c3d638ba,integrated model project,True,2022-04-06T02:32:19.000Z,2022-04-06T02:32:39.000Z,1649212339.0,1649212359.0
5edfcdb1c236b03119337f95,outdoor growing project,True,2022-04-06T02:33:21.000Z,2022-04-06T02:33:47.000Z,1649212401.0,1649212427.0
602f4800895dec08c3d638ba,integrated model project,True,2022-04-06T02:34:16.000Z,2022-04-06T02:43:18.000Z,1649212456.0,1649212998.0
5edfcdb1c236b03119337f95,outdoor growing project,True,2022-04-06T02:54:43.000Z,2022-04-06T02:55:47.000Z,1649213683.0,1649213747.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-04-06T02:57:30.000Z,2022-04-06T02:57:43.000Z,1649213850.0,1649213863.0
5edfcdb1c236b03119337f95,outdoor growing project,True,2022-04-06T02:57:48.000Z,2022-04-06T03:12:26.000Z,1649213868.0,1649214746.0
5e56de580121f031bdc3afac,Research meeting,True,2022-04-06T21:30:00.000Z,2022-04-06T22:30:00.000Z,1649280600.0,1649284200.0
5e56e0c35b92677285acd736,interview calls,True,2022-04-06T22:30:00.000Z,2022-04-06T23:30:00.000Z,1649284200.0,1649287800.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-04-06T23:30:00.000Z,2022-04-06T23:31:44.000Z,1649287800.0,1649287904.0
5e56e1665b92677285acd781,Time tracking,True,2022-04-07T01:19:28.000Z,2022-04-07T01:33:18.000Z,1649294368.0,1649295198.0
5e56de580121f031bdc3afac,Uncategorized research for ALLFED,True,2022-04-07T02:39:08.000Z,2022-04-07T02:43:44.000Z,1649299148.0,1649299424.0
5e56de580121f031bdc3afac,Uncategorized research for ALLFED,True,2022-04-07T03:01:30.000Z,2022-04-07T03:03:07.000Z,1649300490.0,1649300587.0
5e56e1665b92677285acd781,Time tracking,True,2022-04-07T04:43:12.000Z,2022-04-07T04:54:08.000Z,1649306592.0,1649307248.0
5e56e1665b92677285acd781,Time tracking,True,2022-04-07T19:23:40.000Z,2022-04-07T19:24:57.000Z,1649359420.0,1649359497.0
5e56e0c35b92677285acd736,interview calls,True,2022-04-07T19:30:00.000Z,2022-04-07T21:00:00.000Z,1649359800.0,1649365200.0
5e56e0c35b92677285acd736,recruitment for new hires,True,2022-04-07T21:00:00.000Z,2022-04-07T21:01:25.000Z,1649365200.0,1649365285.0
5e56de580121f031bdc3afac,Regularly Scheduled Research Call,True,2022-04-07T21:00:00.000Z,2022-04-07T22:00:00.000Z,1649365200.0,1649368800.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-04-07T23:01:04.000Z,2022-04-07T23:18:49.000Z,1649372464.0,1649373529.0
5e56df607ba4ff284c53a1e5,Using Trello,True,2022-04-07T23:19:32.000Z,2022-04-07T23:21:57.000Z,1649373572.0,1649373717.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-04-07T23:22:22.000Z,2022-04-07T23:27:50.000Z,1649373742.0,1649374070.0
5e56df607ba4ff284c53a1e5,Using Trello,True,2022-04-07T23:27:51.000Z,2022-04-07T23:28:02.000Z,1649374071.0,1649374082.0
5e56e0c35b92677285acd736,recruitment for new hires,True,2022-04-07T23:28:28.000Z,2022-04-07T23:28:45.000Z,1649374108.0,1649374125.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-04-07T23:28:56.000Z,2022-04-07T23:29:08.000Z,1649374136.0,1649374148.0
5e56e0c35b92677285acd736,recruitment for new hires,True,2022-04-07T23:29:31.000Z,2022-04-07T23:29:46.000Z,1649374171.0,1649374186.0
5e56df607ba4ff284c53a1e5,Using Trello,True,2022-04-07T23:37:30.000Z,2022-04-07T23:37:42.000Z,1649374650.0,1649374662.0
5e56e0c35b92677285acd736,recruitment for new hires,True,2022-04-07T23:37:43.000Z,2022-04-07T23:39:23.000Z,1649374663.0,1649374763.0
5e56df607ba4ff284c53a1e5,Checking calendar and scheduling,True,2022-04-07T23:39:27.000Z,2022-04-07T23:39:40.000Z,1649374767.0,1649374780.0
5e56e0c35b92677285acd736,recruitment for new hires,True,2022-04-07T23:39:45.000Z,2022-04-07T23:40:25.000Z,1649374785.0,1649374825.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-04-07T23:41:39.000Z,2022-04-07T23:45:31.000Z,1649374899.0,1649375131.0
5e56e0c35b92677285acd736,interview calls,True,2022-04-07T23:45:31.000Z,2022-04-08T00:30:00.000Z,1649375131.0,1649377800.0
5e56e0c35b92677285acd736,recruitment for new hires,True,2022-04-08T00:30:00.000Z,2022-04-08T00:31:43.000Z,1649377800.0,1649377903.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-04-08T00:32:19.000Z,2022-04-08T01:14:16.000Z,1649377939.0,1649380456.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-04-08T01:14:18.000Z,2022-04-08T01:15:12.000Z,1649380458.0,1649380512.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-04-08T01:16:15.000Z,2022-04-08T01:18:11.000Z,1649380575.0,1649380691.0
60b6534a5b540044b999dc19,Geomagnetic storms research,True,2022-04-08T01:19:03.000Z,2022-04-08T01:23:26.000Z,1649380743.0,1649381006.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-04-08T01:23:27.000Z,2022-04-08T01:47:11.000Z,1649381007.0,1649382431.0
5e56e1665b92677285acd781,Time tracking,True,2022-04-08T01:47:29.000Z,2022-04-08T01:48:03.000Z,1649382449.0,1649382483.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-04-08T01:48:38.000Z,2022-04-08T01:51:20.000Z,1649382518.0,1649382680.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-04-08T01:51:47.000Z,2022-04-08T01:54:35.000Z,1649382707.0,1649382875.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-04-08T03:03:26.000Z,2022-04-08T03:16:15.000Z,1649387006.0,1649387775.0
